Date;Hour;Temperature(°C);Humidity(%);Wind speed (m/s);Visibility (10m);Dew point temperature(°C);Solar Radiation (MJ/m2);Rainfall(mm);Snowfall (cm);Seasons;Holiday;Functioning Day;Rented Bike Count
25.05.2018;5;143;75;6;635;99;0;0;0;Spring;No Holiday;Yes;201
25.05.2018;6;138;74;7;644;92;5;0;0;Spring;No Holiday;Yes;531
25.05.2018;7;144;66;11;704;81;42;0;0;Spring;No Holiday;Yes;1250
25.05.2018;8;171;57;17;792;85;121;0;0;Spring;No Holiday;Yes;1996
25.05.2018;9;195;44;13;995;69;188;0;0;Spring;No Holiday;Yes;1121
25.05.2018;10;214;30;25;1730;3;253;0;0;Spring;No Holiday;Yes;819
25.05.2018;11;231;30;25;1896;45;301;0;0;Spring;No Holiday;Yes;959
25.05.2018;12;244;24;29;1811;25;328;0;0;Spring;No Holiday;Yes;1082
25.05.2018;13;256;26;27;1747;46;336;0;0;Spring;No Holiday;Yes;1106
25.05.2018;14;26;23;23;1923;32;292;0;0;Spring;No Holiday;Yes;1161
25.05.2018;15;251;25;27;1959;36;22;0;0;Spring;No Holiday;Yes;1306
25.05.2018;16;243;27;41;1892;4;178;0;0;Spring;No Holiday;Yes;1533
25.05.2018;17;236;28;31;1844;4;126;0;0;Spring;No Holiday;Yes;2013
25.05.2018;18;233;32;26;1772;56;105;0;0;Spring;No Holiday;Yes;2916
25.05.2018;19;22;40;16;1658;77;47;0;0;Spring;No Holiday;Yes;2227
25.05.2018;20;204;45;2;1457;8;6;0;0;Spring;No Holiday;Yes;1905
25.05.2018;21;191;50;14;1378;84;0;0;0;Spring;No Holiday;Yes;1740
25.05.2018;22;183;54;17;1394;88;0;0;0;Spring;No Holiday;Yes;1630
25.05.2018;23;176;55;5;1362;84;0;0;0;Spring;No Holiday;Yes;1209
26.05.2018;0;17;59;11;1299;89;0;0;0;Spring;No Holiday;Yes;987
26.05.2018;1;162;63;7;1328;91;0;0;0;Spring;No Holiday;Yes;837
26.05.2018;2;158;66;6;1204;94;0;0;0;Spring;No Holiday;Yes;572
26.05.2018;3;153;69;5;1103;96;0;0;0;Spring;No Holiday;Yes;419
26.05.2018;4;148;73;5;994;99;0;0;0;Spring;No Holiday;Yes;232
26.05.2018;5;144;73;4;978;96;0;0;0;Spring;No Holiday;Yes;198
26.05.2018;6;142;72;6;947;92;4;0;0;Spring;No Holiday;Yes;299
26.05.2018;7;15;64;6;902;82;46;0;0;Spring;No Holiday;Yes;503
26.05.2018;8;178;52;6;1094;78;118;0;0;Spring;No Holiday;Yes;763
26.05.2018;9;206;43;11;1104;75;184;0;0;Spring;No Holiday;Yes;992
26.05.2018;10;232;41;11;1440;92;245;0;0;Spring;No Holiday;Yes;1010
26.05.2018;11;248;34;9;1439;78;292;0;0;Spring;No Holiday;Yes;1164
26.05.2018;12;262;31;12;1161;77;318;0;0;Spring;No Holiday;Yes;1285
26.05.2018;13;278;31;2;1326;91;329;0;0;Spring;No Holiday;Yes;1441
26.05.2018;14;283;30;23;1025;9;314;0;0;Spring;No Holiday;Yes;1448
26.05.2018;15;294;30;2;882;10;282;0;0;Spring;No Holiday;Yes;1575
26.05.2018;16;29;31;29;889;101;226;0;0;Spring;No Holiday;Yes;1690
26.05.2018;17;279;34;38;1259;105;173;0;0;Spring;No Holiday;Yes;1886
26.05.2018;18;27;33;22;822;93;107;0;0;Spring;No Holiday;Yes;2020
26.05.2018;19;249;46;31;1341;124;43;0;0;Spring;No Holiday;Yes;1985
26.05.2018;20;223;50;27;1512;113;5;0;0;Spring;No Holiday;Yes;1909
26.05.2018;21;217;58;13;1173;13;0;0;0;Spring;No Holiday;Yes;1851
26.05.2018;22;212;60;1;1192;131;0;0;0;Spring;No Holiday;Yes;1683
26.05.2018;23;207;63;8;1130;133;0;0;0;Spring;No Holiday;Yes;1330
27.05.2018;0;201;65;16;1097;133;0;0;0;Spring;No Holiday;Yes;1089
27.05.2018;1;198;61;14;943;12;0;0;0;Spring;No Holiday;Yes;799
27.05.2018;2;19;62;18;974;115;0;0;0;Spring;No Holiday;Yes;555
27.05.2018;3;185;62;8;1073;11;0;0;0;Spring;No Holiday;Yes;423
27.05.2018;4;179;59;13;1261;97;0;0;0;Spring;No Holiday;Yes;208
27.05.2018;5;176;0;8;1304;97;0;0;0;Spring;No Holiday;Yes;174
27.05.2018;6;173;62;14;1293;99;3;0;0;Spring;No Holiday;Yes;234
27.05.2018;7;176;0;14;1219;87;34;0;0;Spring;No Holiday;Yes;341
27.05.2018;8;183;51;2;1366;79;7;0;0;Spring;No Holiday;Yes;608
27.05.2018;9;195;43;15;1548;0;102;0;0;Spring;No Holiday;Yes;762
27.05.2018;10;216;33;2;1697;0;186;0;0;Spring;No Holiday;Yes;821
27.05.2018;11;223;33;18;1853;0;154;0;0;Spring;No Holiday;Yes;1004
27.05.2018;12;234;38;28;1756;82;187;0;0;Spring;No Holiday;Yes;1404
27.05.2018;13;243;37;23;1583;86;222;0;0;Spring;No Holiday;Yes;1579
27.05.2018;14;242;36;4;1907;81;216;0;0;Spring;No Holiday;Yes;1730
27.05.2018;15;239;37;26;1889;83;182;0;0;Spring;No Holiday;Yes;2019
27.05.2018;16;24;36;16;1811;79;134;0;0;Spring;No Holiday;Yes;2242
27.05.2018;17;235;32;32;1925;0;101;0;0;Spring;No Holiday;Yes;2307
27.05.2018;18;23;36;28;1904;71;85;0;0;Spring;No Holiday;Yes;2267
27.05.2018;19;217;38;21;1857;67;27;0;0;Spring;No Holiday;Yes;2207
27.05.2018;20;206;41;23;1788;68;9;0;0;Spring;No Holiday;Yes;2044
27.05.2018;21;195;46;18;1734;75;0;0;0;Spring;No Holiday;Yes;1729
27.05.2018;22;186;50;1;1830;79;0;0;0;Spring;No Holiday;Yes;1374
27.05.2018;23;179;53;19;1774;81;0;0;0;Spring;No Holiday;Yes;1071
28.05.2018;0;173;55;7;1741;81;0;0;0;Spring;No Holiday;Yes;770
28.05.2018;1;167;60;8;1806;88;0;0;0;Spring;No Holiday;Yes;440
28.05.2018;2;165;58;3;1759;81;0;0;0;Spring;No Holiday;Yes;335
28.05.2018;3;171;56;4;1583;82;0;0;0;Spring;No Holiday;Yes;185
28.05.2018;4;172;0;4;1619;88;0;0;0;Spring;No Holiday;Yes;134
28.05.2018;5;166;0;9;1361;97;0;0;0;Spring;No Holiday;Yes;247
28.05.2018;6;162;0;5;1588;93;5;0;0;Spring;No Holiday;Yes;641
28.05.2018;7;168;0;8;1387;89;36;0;0;Spring;No Holiday;Yes;1502
28.05.2018;8;195;50;7;1329;87;119;0;0;Spring;No Holiday;Yes;2194
28.05.2018;9;217;48;11;1806;102;192;0;0;Spring;No Holiday;Yes;1131
28.05.2018;10;233;49;11;1881;119;246;0;0;Spring;No Holiday;Yes;828
28.05.2018;11;251;45;9;1982;123;29;0;0;Spring;No Holiday;Yes;986
28.05.2018;12;263;44;18;2000;13;324;0;0;Spring;No Holiday;Yes;1139
28.05.2018;13;277;39;19;1882;124;333;0;0;Spring;No Holiday;Yes;1124
28.05.2018;14;287;36;26;1853;121;321;0;0;Spring;No Holiday;Yes;1128
28.05.2018;15;284;43;31;900;146;228;0;0;Spring;No Holiday;Yes;1258
28.05.2018;16;281;43;34;845;143;232;0;0;Spring;No Holiday;Yes;1497
28.05.2018;17;269;45;35;990;139;164;0;0;Spring;No Holiday;Yes;2060
28.05.2018;18;26;39;27;1950;109;107;0;0;Spring;No Holiday;Yes;3245
28.05.2018;19;244;44;28;1979;113;45;0;0;Spring;No Holiday;Yes;2656
28.05.2018;20;23;49;24;1905;117;7;0;0;Spring;No Holiday;Yes;2252
28.05.2018;21;218;50;21;1950;109;0;0;0;Spring;No Holiday;Yes;2140
28.05.2018;22;211;54;6;2000;114;0;0;0;Spring;No Holiday;Yes;1881
28.05.2018;23;209;53;16;1712;109;0;0;0;Spring;No Holiday;Yes;1247
29.05.2018;0;206;54;26;1737;0;0;0;0;Spring;No Holiday;Yes;841
29.05.2018;1;203;55;11;1756;0;0;0;0;Spring;No Holiday;Yes;721
29.05.2018;2;202;56;23;1498;0;0;0;0;Spring;No Holiday;Yes;466
29.05.2018;3;20;58;18;1279;114;0;0;0;Spring;No Holiday;Yes;285
29.05.2018;4;198;60;19;1364;118;0;0;0;Spring;No Holiday;Yes;204
29.05.2018;5;196;64;3;1483;125;0;0;0;Spring;No Holiday;Yes;252
29.05.2018;6;195;64;4;1268;125;2;0;0;Spring;No Holiday;Yes;625
29.05.2018;7;199;63;11;934;126;24;0;0;Spring;No Holiday;Yes;1427
29.05.2018;8;205;66;17;1062;139;34;0;0;Spring;No Holiday;Yes;2234
29.05.2018;9;21;67;11;1012;146;54;0;0;Spring;No Holiday;Yes;1192
29.05.2018;10;216;68;16;980;154;83;0;0;Spring;No Holiday;Yes;893
29.05.2018;11;231;63;26;949;156;168;0;0;Spring;No Holiday;Yes;949
29.05.2018;12;231;64;26;1250;159;135;0;0;Spring;No Holiday;Yes;1184
29.05.2018;13;242;58;15;1030;154;166;0;0;Spring;No Holiday;Yes;1103
29.05.2018;14;255;53;2;981;152;25;0;0;Spring;No Holiday;Yes;1174
29.05.2018;15;257;56;18;1112;162;171;0;0;Spring;No Holiday;Yes;1234
29.05.2018;16;236;66;42;1208;168;89;0;0;Spring;No Holiday;Yes;1592
29.05.2018;17;239;65;19;1425;169;102;0;0;Spring;No Holiday;Yes;2022
29.05.2018;18;231;68;29;1506;168;42;0;0;Spring;No Holiday;Yes;2154
29.05.2018;19;223;71;25;1268;167;14;0;0;Spring;No Holiday;Yes;477
29.05.2018;20;201;88;22;572;18;0;1;0;Spring;No Holiday;Yes;422
29.05.2018;21;199;93;14;416;187;0;0;0;Spring;No Holiday;Yes;1041
29.05.2018;22;199;85;17;559;172;0;0;0;Spring;No Holiday;Yes;1121
29.05.2018;23;195;89;17;304;176;0;0;0;Spring;No Holiday;Yes;742
30.05.2018;0;191;84;16;540;163;0;0;0;Spring;No Holiday;Yes;507
30.05.2018;1;188;84;5;488;16;0;0;0;Spring;No Holiday;Yes;570
30.05.2018;2;187;83;6;469;157;0;0;0;Spring;No Holiday;Yes;422
30.05.2018;3;184;86;6;360;16;0;0;0;Spring;No Holiday;Yes;238
30.05.2018;4;183;84;9;409;155;0;0;0;Spring;No Holiday;Yes;167
30.05.2018;5;184;84;6;352;156;0;0;0;Spring;No Holiday;Yes;239
30.05.2018;6;186;84;7;316;158;1;0;0;Spring;No Holiday;Yes;505
30.05.2018;7;189;85;6;289;163;12;0;0;Spring;No Holiday;Yes;1150
30.05.2018;8;193;83;6;394;163;23;0;0;Spring;No Holiday;Yes;1937
30.05.2018;9;198;79;13;405;16;45;0;0;Spring;No Holiday;Yes;1200
30.05.2018;10;214;71;17;476;159;143;0;0;Spring;No Holiday;Yes;916
30.05.2018;11;228;66;27;1270;161;276;0;0;Spring;No Holiday;Yes;975
30.05.2018;12;232;64;3;1305;16;208;0;0;Spring;No Holiday;Yes;1187
30.05.2018;13;24;56;26;1282;146;294;0;0;Spring;No Holiday;Yes;1134
30.05.2018;14;243;58;29;1211;155;292;0;0;Spring;No Holiday;Yes;1119
30.05.2018;15;243;52;3;1447;138;255;0;0;Spring;No Holiday;Yes;1280
30.05.2018;16;247;47;3;1594;126;244;0;0;Spring;No Holiday;Yes;1571
30.05.2018;17;241;41;22;1980;10;19;0;0;Spring;No Holiday;Yes;2166
30.05.2018;18;236;42;21;2000;99;123;0;0;Spring;No Holiday;Yes;3251
30.05.2018;19;212;52;36;1856;109;55;0;0;Spring;No Holiday;Yes;2650
30.05.2018;20;191;64;26;1530;121;6;0;0;Spring;No Holiday;Yes;2224
30.05.2018;21;182;69;2;1286;124;0;0;0;Spring;No Holiday;Yes;2074
30.05.2018;22;173;76;17;801;13;0;0;0;Spring;No Holiday;Yes;1732
30.05.2018;23;164;80;15;642;129;0;0;0;Spring;No Holiday;Yes;1158
31.05.2018;0;158;82;16;546;127;0;0;0;Spring;No Holiday;Yes;844
31.05.2018;1;155;82;15;513;124;0;0;0;Spring;No Holiday;Yes;610
31.05.2018;2;152;84;7;485;125;0;0;0;Spring;No Holiday;Yes;470
31.05.2018;3;15;84;13;473;123;0;0;0;Spring;No Holiday;Yes;328
31.05.2018;4;148;85;7;478;122;0;0;0;Spring;No Holiday;Yes;188
31.05.2018;5;144;82;12;708;113;0;0;0;Spring;No Holiday;Yes;265
31.05.2018;6;143;82;7;653;112;5;0;0;Spring;No Holiday;Yes;646
31.05.2018;7;149;71;9;651;96;47;0;0;Spring;No Holiday;Yes;1401
31.05.2018;8;169;65;16;896;102;121;0;0;Spring;No Holiday;Yes;2281
31.05.2018;9;188;59;16;1233;106;19;0;0;Spring;No Holiday;Yes;1277
31.05.2018;10;208;54;12;1129;111;245;0;0;Spring;No Holiday;Yes;936
31.05.2018;11;22;54;27;1189;122;289;0;0;Spring;No Holiday;Yes;979
31.05.2018;12;237;44;13;1624;107;32;0;0;Spring;No Holiday;Yes;1134
31.05.2018;13;25;47;25;1120;128;334;0;0;Spring;No Holiday;Yes;1151
31.05.2018;14;259;43;27;1493;123;297;0;0;Spring;No Holiday;Yes;1164
31.05.2018;15;269;37;27;1850;109;29;0;0;Spring;No Holiday;Yes;1280
31.05.2018;16;273;38;29;1784;117;241;0;0;Spring;No Holiday;Yes;1550
31.05.2018;17;272;42;29;1828;131;179;0;0;Spring;No Holiday;Yes;2047
31.05.2018;18;264;42;31;1995;124;79;0;0;Spring;No Holiday;Yes;3119
31.05.2018;19;252;53;31;1983;0;51;0;0;Spring;No Holiday;Yes;2534
31.05.2018;20;231;58;29;1950;143;6;0;0;Spring;No Holiday;Yes;2164
31.05.2018;21;219;60;25;1551;137;0;0;0;Spring;No Holiday;Yes;2070
31.05.2018;22;211;59;21;1874;127;0;0;0;Spring;No Holiday;Yes;1900
31.05.2018;23;205;62;22;1903;129;0;0;0;Spring;No Holiday;Yes;1343
1.06.2018;0;201;63;11;1698;128;0;0;0;Summer;No Holiday;Yes;963
1.06.2018;1;195;65;4;1662;127;0;0;0;Summer;No Holiday;Yes;776
1.06.2018;2;19;72;14;1258;138;0;0;0;Summer;No Holiday;Yes;554
1.06.2018;3;186;72;14;1340;134;0;0;0;Summer;No Holiday;Yes;366
1.06.2018;4;181;76;18;561;137;0;0;0;Summer;No Holiday;Yes;265
1.06.2018;5;178;75;1;1210;133;0;0;0;Summer;No Holiday;Yes;306
1.06.2018;6;175;76;12;1161;132;5;0;0;Summer;No Holiday;Yes;672
1.06.2018;7;181;64;6;923;111;47;0;0;Summer;No Holiday;Yes;1421
1.06.2018;8;206;55;7;1200;112;121;0;0;Summer;No Holiday;Yes;2149
1.06.2018;9;231;52;17;1012;126;188;0;0;Summer;No Holiday;Yes;1219
1.06.2018;10;253;45;13;1371;125;245;0;0;Summer;No Holiday;Yes;862
1.06.2018;11;268;38;26;1879;112;299;0;0;Summer;No Holiday;Yes;1036
1.06.2018;12;282;34;26;1867;108;326;0;0;Summer;No Holiday;Yes;1076
1.06.2018;13;294;33;22;1535;114;33;0;0;Summer;No Holiday;Yes;1093
1.06.2018;14;296;31;37;1988;106;325;0;0;Summer;No Holiday;Yes;1071
1.06.2018;15;299;36;33;1866;132;294;0;0;Summer;No Holiday;Yes;1235
1.06.2018;16;299;34;32;1912;123;246;0;0;Summer;No Holiday;Yes;1488
1.06.2018;17;292;35;43;1967;121;187;0;0;Summer;No Holiday;Yes;2123
1.06.2018;18;285;36;3;1981;119;121;0;0;Summer;No Holiday;Yes;3088
1.06.2018;19;268;35;19;2000;10;54;0;0;Summer;No Holiday;Yes;2505
1.06.2018;20;25;39;28;2000;10;6;0;0;Summer;No Holiday;Yes;2163
1.06.2018;21;235;44;16;2000;105;0;0;0;Summer;No Holiday;Yes;2066
1.06.2018;22;227;44;15;2000;98;0;0;0;Summer;No Holiday;Yes;1991
1.06.2018;23;218;49;16;1965;106;0;0;0;Summer;No Holiday;Yes;1440
2.06.2018;0;209;53;14;1717;109;0;0;0;Summer;No Holiday;Yes;1165
2.06.2018;1;202;57;4;1428;114;0;0;0;Summer;No Holiday;Yes;989
2.06.2018;2;196;60;19;1200;116;0;0;0;Summer;No Holiday;Yes;677
2.06.2018;3;189;63;15;1007;116;0;0;0;Summer;No Holiday;Yes;475
2.06.2018;4;183;66;13;929;118;0;0;0;Summer;No Holiday;Yes;312
2.06.2018;5;178;69;11;951;12;0;0;0;Summer;No Holiday;Yes;264
2.06.2018;6;177;68;13;842;117;5;0;0;Summer;No Holiday;Yes;342
2.06.2018;7;181;59;6;789;99;47;0;0;Summer;No Holiday;Yes;560
2.06.2018;8;204;54;1;828;107;123;0;0;Summer;No Holiday;Yes;898
2.06.2018;9;233;43;12;1257;10;191;0;0;Summer;No Holiday;Yes;1005
2.06.2018;10;255;33;11;1815;0;252;0;0;Summer;No Holiday;Yes;1044
2.06.2018;11;273;35;23;1537;104;298;0;0;Summer;No Holiday;Yes;1094
2.06.2018;12;283;30;3;1675;9;329;0;0;Summer;No Holiday;Yes;1253
2.06.2018;13;296;24;24;1873;68;342;0;0;Summer;No Holiday;Yes;1334
2.06.2018;14;298;23;36;1945;64;332;0;0;Summer;No Holiday;Yes;1396
2.06.2018;15;298;24;29;1939;7;3;0;0;Summer;No Holiday;Yes;1535
2.06.2018;16;296;26;37;2000;8;258;0;0;Summer;No Holiday;Yes;1707
2.06.2018;17;289;22;27;1965;5;193;0;0;Summer;No Holiday;Yes;2025
2.06.2018;18;274;29;36;2000;77;119;0;0;Summer;No Holiday;Yes;2246
2.06.2018;19;254;33;27;2000;79;54;0;0;Summer;No Holiday;Yes;2337
2.06.2018;20;234;38;23;2000;82;6;0;0;Summer;No Holiday;Yes;2338
2.06.2018;21;221;44;25;2000;92;0;0;0;Summer;No Holiday;Yes;2238
2.06.2018;22;214;48;16;2000;99;0;0;0;Summer;No Holiday;Yes;1969
2.06.2018;23;206;52;5;2000;103;0;0;0;Summer;No Holiday;Yes;1490
3.06.2018;0;197;55;2;1986;103;0;0;0;Summer;No Holiday;Yes;1248
3.06.2018;1;192;57;8;1985;104;0;0;0;Summer;No Holiday;Yes;902
3.06.2018;2;186;60;18;1841;106;0;0;0;Summer;No Holiday;Yes;673
3.06.2018;3;18;64;13;1560;11;0;0;0;Summer;No Holiday;Yes;437
3.06.2018;4;174;65;8;1093;107;0;0;0;Summer;No Holiday;Yes;294
3.06.2018;5;171;66;3;1370;106;0;0;0;Summer;No Holiday;Yes;193
3.06.2018;6;169;62;4;1768;95;6;0;0;Summer;No Holiday;Yes;228
3.06.2018;7;18;54;7;1997;85;51;0;0;Summer;No Holiday;Yes;423
3.06.2018;8;203;47;15;1785;86;105;0;0;Summer;No Holiday;Yes;659
3.06.2018;9;227;39;7;1880;8;191;0;0;Summer;No Holiday;Yes;831
3.06.2018;10;248;34;13;1869;78;209;0;0;Summer;No Holiday;Yes;938
3.06.2018;11;267;30;11;1782;76;283;0;0;Summer;No Holiday;Yes;977
3.06.2018;12;287;27;17;1843;78;329;0;0;Summer;No Holiday;Yes;1134
3.06.2018;13;294;24;27;1905;67;318;0;0;Summer;No Holiday;Yes;1393
3.06.2018;14;298;26;22;1818;82;32;0;0;Summer;No Holiday;Yes;1399
3.06.2018;15;307;21;25;1876;58;295;0;0;Summer;No Holiday;Yes;1556
3.06.2018;16;304;28;36;1790;98;248;0;0;Summer;No Holiday;Yes;1834
3.06.2018;17;295;29;41;1944;95;184;0;0;Summer;No Holiday;Yes;2131
3.06.2018;18;293;25;24;1973;72;123;0;0;Summer;No Holiday;Yes;2349
3.06.2018;19;274;29;24;2000;77;5;0;0;Summer;No Holiday;Yes;2514
3.06.2018;20;253;32;22;1997;74;6;0;0;Summer;No Holiday;Yes;2460
3.06.2018;21;242;32;21;2000;64;0;0;0;Summer;No Holiday;Yes;2173
3.06.2018;22;23;38;12;1996;79;0;0;0;Summer;No Holiday;Yes;1741
3.06.2018;23;22;44;8;1978;91;0;0;0;Summer;No Holiday;Yes;1274
4.06.2018;0;214;45;14;1964;89;0;0;0;Summer;No Holiday;Yes;938
4.06.2018;1;207;47;9;1987;89;0;0;0;Summer;No Holiday;Yes;596
4.06.2018;2;201;49;8;1978;9;0;0;0;Summer;No Holiday;Yes;351
4.06.2018;3;196;51;1;1923;91;0;0;0;Summer;No Holiday;Yes;244
4.06.2018;4;194;56;12;1752;103;0;0;0;Summer;No Holiday;Yes;172
4.06.2018;5;192;56;9;1772;102;0;0;0;Summer;No Holiday;Yes;299
4.06.2018;6;189;53;3;1871;91;4;0;0;Summer;No Holiday;Yes;742
4.06.2018;7;195;52;8;1818;93;46;0;0;Summer;No Holiday;Yes;1505
4.06.2018;8;221;44;14;1435;92;116;0;0;Summer;No Holiday;Yes;2287
4.06.2018;9;233;37;4;1336;77;128;0;0;Summer;No Holiday;Yes;1243
4.06.2018;10;251;40;27;1076;105;237;0;0;Summer;No Holiday;Yes;970
4.06.2018;11;261;37;24;1079;102;279;0;0;Summer;No Holiday;Yes;1008
4.06.2018;12;263;36;31;1377;10;261;0;0;Summer;No Holiday;Yes;1152
4.06.2018;13;274;30;2;1768;82;303;0;0;Summer;No Holiday;Yes;1085
4.06.2018;14;265;43;39;1671;128;236;0;0;Summer;No Holiday;Yes;1148
4.06.2018;15;255;43;29;1996;119;171;0;0;Summer;No Holiday;Yes;1249
4.06.2018;16;255;43;32;1892;119;172;0;0;Summer;No Holiday;Yes;1671
4.06.2018;17;249;46;2;1855;124;91;0;0;Summer;No Holiday;Yes;2190
4.06.2018;18;244;48;19;1998;126;56;0;0;Summer;No Holiday;Yes;3380
4.06.2018;19;239;51;23;2000;131;12;0;0;Summer;No Holiday;Yes;2788
4.06.2018;20;234;43;11;2000;10;1;0;0;Summer;No Holiday;Yes;2508
4.06.2018;21;226;62;11;1363;149;0;0;0;Summer;No Holiday;Yes;2377
4.06.2018;22;22;64;18;1211;148;0;0;0;Summer;No Holiday;Yes;2000
4.06.2018;23;214;68;27;972;152;0;0;0;Summer;No Holiday;Yes;1354
5.06.2018;0;205;71;28;1204;15;0;0;0;Summer;No Holiday;Yes;927
5.06.2018;1;20;67;7;1426;136;0;0;0;Summer;No Holiday;Yes;742
5.06.2018;2;197;66;5;1591;131;0;0;0;Summer;No Holiday;Yes;448
5.06.2018;3;191;72;6;1370;139;0;0;0;Summer;No Holiday;Yes;314
5.06.2018;4;185;72;6;1168;133;0;0;0;Summer;No Holiday;Yes;214
5.06.2018;5;181;73;5;1182;131;0;0;0;Summer;No Holiday;Yes;282
5.06.2018;6;178;73;4;1188;128;4;0;0;Summer;No Holiday;Yes;733
5.06.2018;7;188;64;7;1099;118;48;0;0;Summer;No Holiday;Yes;1602
5.06.2018;8;215;58;11;1021;128;121;0;0;Summer;No Holiday;Yes;2322
5.06.2018;9;235;51;14;1169;127;182;0;0;Summer;No Holiday;Yes;1344
5.06.2018;10;255;43;1;1568;119;249;0;0;Summer;No Holiday;Yes;959
5.06.2018;11;268;37;16;1639;108;291;0;0;Summer;No Holiday;Yes;974
5.06.2018;12;282;35;12;1411;112;323;0;0;Summer;No Holiday;Yes;1111
5.06.2018;13;286;34;2;1274;111;282;0;0;Summer;No Holiday;Yes;1058
5.06.2018;14;289;34;27;1328;114;206;0;0;Summer;No Holiday;Yes;1120
5.06.2018;15;29;38;34;749;132;212;0;0;Summer;No Holiday;Yes;1250
5.06.2018;16;288;38;31;1027;13;214;0;0;Summer;No Holiday;Yes;1434
5.06.2018;17;281;37;36;1346;12;156;0;0;Summer;No Holiday;Yes;2115
5.06.2018;18;271;40;28;1811;123;1;0;0;Summer;No Holiday;Yes;3227
5.06.2018;19;255;43;31;1760;119;41;0;0;Summer;No Holiday;Yes;2615
5.06.2018;20;24;46;28;1896;116;6;0;0;Summer;No Holiday;Yes;2346
5.06.2018;21;233;51;17;1654;125;0;0;0;Summer;No Holiday;Yes;2404
5.06.2018;22;224;54;25;1778;126;0;0;0;Summer;No Holiday;Yes;2237
5.06.2018;23;219;56;7;1898;127;0;0;0;Summer;No Holiday;Yes;1646
6.06.2018;0;212;60;9;1789;131;0;0;0;Summer;Holiday;Yes;1268
6.06.2018;1;206;63;6;1670;133;0;0;0;Summer;Holiday;Yes;1031
6.06.2018;2;201;65;1;1435;133;0;0;0;Summer;Holiday;Yes;792
6.06.2018;3;196;68;17;1260;135;0;0;0;Summer;Holiday;Yes;562
6.06.2018;4;192;68;8;1181;131;0;0;0;Summer;Holiday;Yes;332
6.06.2018;5;187;73;14;1065;137;0;0;0;Summer;Holiday;Yes;218
6.06.2018;6;185;73;11;1028;135;6;0;0;Summer;Holiday;Yes;351
6.06.2018;7;193;63;7;916;12;46;0;0;Summer;Holiday;Yes;536
6.06.2018;8;212;59;12;794;128;113;0;0;Summer;Holiday;Yes;799
6.06.2018;9;229;56;23;763;136;174;0;0;Summer;Holiday;Yes;925
6.06.2018;10;243;53;29;949;141;237;0;0;Summer;Holiday;Yes;1087
6.06.2018;11;258;52;21;905;151;284;0;0;Summer;Holiday;Yes;1152
6.06.2018;12;273;51;28;703;162;316;0;0;Summer;Holiday;Yes;1400
6.06.2018;13;273;52;31;613;165;321;0;0;Summer;Holiday;Yes;1444
6.06.2018;14;274;50;35;615;16;301;0;0;Summer;Holiday;Yes;1603
6.06.2018;15;276;49;37;656;159;279;0;0;Summer;Holiday;Yes;1674
6.06.2018;16;279;47;28;824;155;236;0;0;Summer;Holiday;Yes;1940
6.06.2018;17;274;48;27;1084;154;18;0;0;Summer;Holiday;Yes;2104
6.06.2018;18;266;52;25;1368;159;109;0;0;Summer;Holiday;Yes;2162
6.06.2018;19;249;56;31;1469;155;51;0;0;Summer;Holiday;Yes;2163
6.06.2018;20;234;64;18;1144;161;7;0;0;Summer;Holiday;Yes;2145
6.06.2018;21;221;72;25;923;168;0;0;0;Summer;Holiday;Yes;1935
6.06.2018;22;208;78;18;763;168;0;0;0;Summer;Holiday;Yes;1624
6.06.2018;23;201;77;31;797;159;0;0;0;Summer;Holiday;Yes;1251
7.06.2018;0;196;82;17;628;164;0;0;0;Summer;No Holiday;Yes;978
7.06.2018;1;191;86;18;522;166;0;0;0;Summer;No Holiday;Yes;606
7.06.2018;2;188;88;3;500;167;0;0;0;Summer;No Holiday;Yes;418
7.06.2018;3;184;88;16;465;163;0;0;0;Summer;No Holiday;Yes;275
7.06.2018;4;181;88;18;458;16;0;0;0;Summer;No Holiday;Yes;191
7.06.2018;5;178;91;22;393;163;0;0;0;Summer;No Holiday;Yes;288
7.06.2018;6;181;88;11;272;16;3;0;0;Summer;No Holiday;Yes;716
7.06.2018;7;186;85;2;307;16;16;0;0;Summer;No Holiday;Yes;1551
7.06.2018;8;189;82;23;326;157;44;0;0;Summer;No Holiday;Yes;2317
7.06.2018;9;205;73;16;364;154;123;0;0;Summer;No Holiday;Yes;1342
7.06.2018;10;22;69;2;488;16;204;0;0;Summer;No Holiday;Yes;914
7.06.2018;11;234;62;18;603;156;287;0;0;Summer;No Holiday;Yes;967
7.06.2018;12;25;56;3;715;156;319;0;0;Summer;No Holiday;Yes;1099
7.06.2018;13;267;47;24;806;144;326;0;0;Summer;No Holiday;Yes;1071
7.06.2018;14;282;44;17;644;147;311;0;0;Summer;No Holiday;Yes;1116
7.06.2018;15;293;41;2;609;146;263;0;0;Summer;No Holiday;Yes;1171
7.06.2018;16;293;41;2;905;146;195;0;0;Summer;No Holiday;Yes;1442
7.06.2018;17;282;51;33;879;17;173;0;0;Summer;No Holiday;Yes;2002
7.06.2018;18;256;57;27;1217;164;96;0;0;Summer;No Holiday;Yes;3221
7.06.2018;19;24;60;28;1379;157;38;0;0;Summer;No Holiday;Yes;2649
7.06.2018;20;228;67;16;1219;163;6;0;0;Summer;No Holiday;Yes;2278
